Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Sound Type,Auditor,Length,Location,Date,File
5,Spectrogram 1,1,133.5768838,134.3926495,0,1490.9,SG,H,0.815765659,Palma,4/27/2018,2018-04-27T232000_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,146.3825076,147.1793019,0,1569.4,SG,T,0.796794364,Palma,4/27/2018,2018-04-27T232000_0004e9e50005718b_2.0.wav
7,Spectrogram 1,1,181.2138041,182.9781344,0,1412.5,SG,T,1.764330379,Palma,4/27/2018,2018-04-27T232000_0004e9e50005718b_2.0.wav
8,Spectrogram 1,1,202.5185677,203.3722759,0,1490.9,SG,T,0.853708248,Palma,4/27/2018,2018-04-27T232000_0004e9e50005718b_2.0.wav
9,Spectrogram 1,1,220.9776371,227.0484513,0,1334,SG,O,6.070814207,Palma,4/27/2018,2018-04-27T232000_0004e9e50005718b_2.0.wav
10,Spectrogram 1,1,286.5614018,287.9652776,0,1490.9,SG,H,1.403875786,Palma,4/27/2018,2018-04-27T232000_0004e9e50005718b_2.0.wav
11,Spectrogram 1,1,295.6676231,296.6161879,0,1726.3,SG,T,0.94856472,Palma,4/27/2018,2018-04-27T232000_0004e9e50005718b_2.0.wav
12,Spectrogram 1,1,79.30001057,79.94503458,0,1726.3,SG,T,0.645024009,Palma,4/27/2018,2018-04-27T232000_0004e9e50005718b_2.0.wav
13,Spectrogram 1,1,106.7325023,107.4723827,0,1569.4,SG,T,0.739880481,Palma,4/27/2018,2018-04-27T232000_0004e9e50005718b_2.0.wav
14,Spectrogram 1,1,116.8252309,117.2425994,0,1255.5,SG,H,0.417368477,Palma,4/27/2018,2018-04-27T232000_0004e9e50005718b_2.0.wav
17,Spectrogram 1,1,225.4358913,226.1188579,0,1569.4,SG,T,0.682966599,Palma,4/27/2018,2018-04-27T232000_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,17.28954791,18.12795133,0,1540,SG,T,0.838403417,Palma,4/27/2018,2018-04-27T233000_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,0.038109246,299.9959864,0,1260,SG,O,299.9578771,Palma,4/27/2018,2018-04-27T233000_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,268.9807566,269.3999583,0,1330,SG,U,0.419201708,Palma,4/27/2018,2018-04-27T233000_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,21.56983337,23.03703935,0,1620.3,SG,T,1.467205981,Palma,4/27/2018,2018-04-27T234000_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,45.73109549,46.79815438,0,1127.2,SG,T,1.067058895,Palma,4/27/2018,2018-04-27T234000_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,69.05395419,69.68275675,0,1408.9,SG,H,0.628802563,Palma,4/27/2018,2018-04-27T234000_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,78.18111866,79.13384982,0,1338.5,SG,T,0.952731156,Palma,4/27/2018,2018-04-27T234000_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,97.02614093,100.3035361,0,1549.8,SG,T,3.277395176,Palma,4/27/2018,2018-04-27T234000_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,121.4732224,125.2079285,140.9,1127.2,SG,T,3.734706132,Palma,4/27/2018,2018-04-27T234000_0004e9e50005718b_2.0.wav
7,Spectrogram 1,1,148.5498418,149.4835184,0,1197.6,SG,T,0.933676533,Palma,4/27/2018,2018-04-27T234000_0004e9e50005718b_2.0.wav
8,Spectrogram 1,1,225.7591747,226.6166328,0,1197.6,SG,T,0.85745804,Palma,4/27/2018,2018-04-27T234000_0004e9e50005718b_2.0.wav
9,Spectrogram 1,1,248.3579577,248.8724326,0,1549.8,SG,H,0.514474824,Palma,4/27/2018,2018-04-27T234000_0004e9e50005718b_2.0.wav
10,Spectrogram 1,1,256.3227902,256.7801012,0,1127.2,SG,T,0.457310955,Palma,4/27/2018,2018-04-27T234000_0004e9e50005718b_2.0.wav
11,Spectrogram 1,1,0,299.9959864,0,986.3,SG,O,299.9959864,Palma,4/27/2018,2018-04-27T234000_0004e9e50005718b_2.0.wav
13,Spectrogram 1,1,209.8867087,210.477402,0,1338.5,SG,T,0.590693316,Palma,4/27/2018,2018-04-27T234000_0004e9e50005718b_2.0.wav
14,Spectrogram 1,1,195.4847428,196.1135454,0,1338.5,SG,T,0.628802563,Palma,4/27/2018,2018-04-27T234000_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,11.4518285,11.89008483,0,1442,SG,U/H?,0.438256332,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,19.0651613,19.78923698,0,1381.9,SG,T,0.724075679,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,21.24432977,22.50193489,0,1502,SG,T,1.257605125,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,29.45255021,30.8435377,0,1862.5,SG,T,1.390987488,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,57.50808799,58.0987813,0,1802.5,SG,T,0.590693316,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,72.27987083,72.98489189,0,2042.8,SG,U/H?,0.705021056,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
7,Spectrogram 1,1,81.42274642,81.88005738,0,1141.6,SG,U/H?,0.457310955,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
8,Spectrogram 1,1,83.22259212,83.92761317,0,961.3,SG,T,0.705021056,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
9,Spectrogram 1,1,89.51061775,89.85360096,0,1201.6,SG,U/H?,0.342983216,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
10,Spectrogram 1,1,91.49229855,92.15921036,0,1081.5,SG,T,0.666911809,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
11,Spectrogram 1,1,103.3868286,104.1680681,0,1381.9,SG,T,0.781239548,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
12,Spectrogram 1,1,106.5586764,107.1303151,0,781.1,SG,T,0.571638693,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
13,Spectrogram 1,1,109.4359245,109.7979623,0,1081.5,SG,U/H?,0.362037839,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
14,Spectrogram 1,1,113.4373953,113.8184878,0,1141.6,SG,U/H?,0.381092462,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
15,Spectrogram 1,1,113.1784743,113.9216046,0,961.3,SG,T,0.743130301,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
16,Spectrogram 1,1,119.8475924,120.2858487,0,1141.6,SG,U/H?,0.438256332,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
17,Spectrogram 1,1,124.1158279,124.8589582,0,1321.8,SG,T,0.743130302,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
18,Spectrogram 1,1,128.8111924,130.1831253,0,1261.7,SG,T,1.371932865,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
19,Spectrogram 1,1,131.9933145,132.7936086,0,1021.4,SG,T,0.800294171,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
20,Spectrogram 1,1,137.6715922,138.03363,0,1141.6,SG,U/H?,0.362037839,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
21,Spectrogram 1,1,142.7463332,142.9940433,0,1141.6,SG,U/H? ,0.247710101,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
22,Spectrogram 1,1,157.4011738,158.5444511,0,1682.3,SG,T,1.143277387,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
23,Spectrogram 1,1,164.0321826,164.6038213,0,1321.8,SG,T,0.571638694,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
24,Spectrogram 1,1,181.8389631,182.1819464,0,1321.8,SG,U/H?,0.342983216,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
25,Spectrogram 1,1,188.8303034,190.1450724,0,1201.6,SG,T,1.314768995,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
26,Spectrogram 1,1,199.8630402,200.0916957,0,1081.5,SG,U/H?,0.228655478,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
27,Spectrogram 1,1,212.9025037,213.245487,0,1381.9,SG,U/H?,0.342983216,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
28,Spectrogram 1,1,215.9512434,216.2561174,0,1081.5,SG,U/H?,0.30487397,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
29,Spectrogram 1,1,226.5647785,227.2507449,0,1502,SG,T,0.685966433,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
30,Spectrogram 1,1,241.7869463,242.4157489,0,1381.9,SG,T,0.628802563,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
31,Spectrogram 1,1,256.4322918,257.6136784,0,1381.9,SG,T,1.181386633,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
32,Spectrogram 1,1,266.3087979,267.8903316,0,1141.6,SG,T,1.581533719,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
33,Spectrogram 1,1,272.3067382,272.9545954,0,901.2,SG,T,0.647857186,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
34,Spectrogram 1,1,282.6152893,283.3203104,0,1622.2,SG,T,0.705021056,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
35,Spectrogram 1,1,294.9099807,295.653111,0,1442,SG,T,0.743130302,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
36,Spectrogram 1,1,296.1104219,296.7201699,0,1261.7,SG,T,0.60974794,Palma,4/27/2018,2018-04-27T235000_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,0,299.9959864,0,2981.9,SG,P,299.9959864,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,0,0.647857186,0,2040.2,SG,T,0.647857186,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,20.44561061,28.86775403,0,2040.2,SG,T,8.422143419,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,33.02166187,33.7076283,0,1961.7,SG,H,0.685966433,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,35.40348976,38.8142673,0,2354.1,SG,T,3.410777539,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,58.23092825,59.37420564,0,2432.6,SG,T,1.143277388,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
7,Spectrogram 1,1,96.66410309,97.54061575,0,2432.6,SG,T,0.876512663,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
8,Spectrogram 1,1,115.6615623,124.5219621,0,1883.3,SG,T,8.86039975,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
9,Spectrogram 1,1,125.456661,132.2401069,0,1569.4,SG,T,6.783445831,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
10,Spectrogram 1,1,142.5095263,145.7297576,0,2354.1,SG,T,3.220231307,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
11,Spectrogram 1,1,2.877248091,3.563214523,0,1569.4,SG,T,0.685966432,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
12,Spectrogram 1,1,10.82302593,12.06157644,0,1647.9,SG,T,1.238550503,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
13,Spectrogram 1,1,7.316975278,7.69806774,0,1412.5,SG,T,0.381092462,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
14,Spectrogram 1,1,9.050945982,9.679748545,0,1255.5,SG,T,0.628802563,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
15,Spectrogram 1,1,14.11947573,14.88166066,0,1569.4,SG,T,0.762184924,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
19,Spectrogram 1,1,43.37784953,44.12097983,0,2197.2,SG,T,0.743130301,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
21,Spectrogram 1,1,56.00153735,56.72561303,0,1490.9,SG,T,0.724075679,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
22,Spectrogram 1,1,61.73697891,62.51821846,0,1334,SG,T,0.781239548,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
23,Spectrogram 1,1,66.53874393,66.9198364,0,2432.6,SG,H,0.381092462,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
24,Spectrogram 1,1,70.02199474,70.78417966,0,1334,SG,T,0.762184925,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
25,Spectrogram 1,1,72.49909574,73.14695293,0,1961.7,SG,T,0.647857186,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
26,Spectrogram 1,1,77.07220529,77.43424313,0,1334,SG,H,0.362037839,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
27,Spectrogram 1,1,84.80838228,85.5705672,0,2197.2,SG,T,0.762184924,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
28,Spectrogram 1,1,79.58741554,80.08283574,0,2040.2,SG,H,0.495420201,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
29,Spectrogram 1,1,81.7786972,82.31222665,0,2275.6,SG,H,0.533529448,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
31,Spectrogram 1,1,89.57578329,90.07120349,0,1647.9,SG,H,0.495420201,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
33,Spectrogram 1,1,92.52924987,93.10088856,0,1726.3,SG,T,0.571638693,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
37,Spectrogram 1,1,135.6232429,136.0996085,0,1334,SG,T,0.476365578,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
38,Spectrogram 1,1,159.0961175,159.4962646,0,2118.7,SG,H,0.400147085,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
39,Spectrogram 1,1,162.106748,162.4306766,0,1020.1,SG,H,0.323928594,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
40,Spectrogram 1,1,149.5306967,149.9880077,0,1255.5,SG,T,0.457310954,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
41,Spectrogram 1,1,152.6175457,153.2272936,0,1490.9,SG,T,0.60974794,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
42,Spectrogram 1,1,156.1617056,156.7714535,0,1177,SG,T,0.60974794,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
43,Spectrogram 1,1,166.1611908,166.6375563,0,1804.8,SG,T,0.476365578,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
44,Spectrogram 1,1,172.4111071,172.9446366,0,1804.8,SG,T,0.533529448,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
45,Spectrogram 1,1,174.4880611,175.3264645,0,1647.9,SG,T,0.838403417,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
46,Spectrogram 1,1,178.584805,179.4994269,0,2354.1,SG,T,0.91462191,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
47,Spectrogram 1,1,183.8847433,184.2467811,0,1334,SG,T,0.362037839,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
48,Spectrogram 1,1,186.4190082,186.8572645,0,1334,SG,T,0.438256332,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
49,Spectrogram 1,1,194.5743869,195.1079163,0,1412.5,SG,T,0.533529447,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
50,Spectrogram 1,1,197.4135257,198.1376014,0,1647.9,SG,T,0.724075678,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
51,Spectrogram 1,1,199.0541042,199.6066882,0,1490.9,SG,T,0.55258407,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
52,Spectrogram 1,1,205.532676,206.2186425,0,1569.4,SG,T,0.685966433,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
53,Spectrogram 1,1,210.2201133,210.791752,0,1412.5,SG,T,0.571638693,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
54,Spectrogram 1,1,215.5372899,217.7095169,0,1647.9,SG,T,2.172227035,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
55,Spectrogram 1,1,222.7175155,223.4606458,0,1412.5,SG,T,0.743130302,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
56,Spectrogram 1,1,232.9689028,233.5595961,0,1412.5,SG,T,0.590693316,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
57,Spectrogram 1,1,235.9033147,236.7226635,0,1647.9,SG,T,0.819348794,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
58,Spectrogram 1,1,240.7563548,241.5757036,0,1490.9,SG,T,0.819348794,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
59,Spectrogram 1,1,250.302721,250.7981412,0,1255.5,SG,T,0.495420202,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
60,Spectrogram 1,1,255.1799803,255.7325644,0,1177,SG,T,0.55258407,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
61,Spectrogram 1,1,257.9047914,258.4002116,0,1647.9,SG,T,0.495420201,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
62,Spectrogram 1,1,263.2591405,270.2140779,0,1804.8,SG,T,6.954937439,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
63,Spectrogram 1,1,273.703827,274.161138,0,1177,SG,T,0.457310954,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
64,Spectrogram 1,1,277.8577349,278.2388273,0,1255.5,SG,T,0.381092462,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
65,Spectrogram 1,1,283.2311386,283.9361596,0,1177,SG,T,0.705021056,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
66,Spectrogram 1,1,285.9750043,286.5275884,0,1177,SG,T,0.55258407,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
67,Spectrogram 1,1,289.6266664,290.1411413,0,1020.1,SG,T,0.514474824,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
68,Spectrogram 1,1,295.3430534,295.9337467,0,1804.8,SG,T,0.590693317,Palma,4/28/2018,2018-04-28T004500_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,0,299.9959864,0,3775.7,SG,P,299.9959864,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,1.733970704,4.344454071,0,830.7,SG,T,2.610483367,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,3.105903568,3.448886785,0,1434.8,SG,H,0.342983217,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,5.868823921,9.279601459,0,1057.2,SG,T,3.410777538,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,7.659958494,8.079160203,0,1434.8,SG,H,0.419201709,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
7,Spectrogram 1,1,17.53025327,18.02567347,0,1132.7,SG,H/T,0.495420201,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
8,Spectrogram 1,1,21.03819904,21.4192915,0,1208.2,SG,H,0.381092462,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
9,Spectrogram 1,1,26.18294728,26.58309437,0,981.7,SG,H,0.400147085,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
10,Spectrogram 1,1,29.51750633,29.86048954,0,981.7,SG,H,0.342983216,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
11,Spectrogram 1,1,21.85754783,25.93523718,0,1585.8,SG,A,4.077689347,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
12,Spectrogram 1,1,38.04808154,38.29579164,0,1057.2,SG,H?,0.2477101,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
13,Spectrogram 1,1,42.62119108,43.13566591,0,1283.7,SG,T,0.514474824,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
14,Spectrogram 1,1,51.82457405,52.62486822,0,1283.7,SG,T,0.800294171,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
15,Spectrogram 1,1,49.17598144,49.51896465,0,1057.2,SG,H?,0.342983216,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
16,Spectrogram 1,1,58.07291067,59.21618806,0,1283.7,SG,T,1.143277387,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
17,Spectrogram 1,1,65.4279952,66.09490701,0,1283.7,SG,T,0.666911809,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
18,Spectrogram 1,1,73.04984445,73.69770163,0,830.7,SG,T,0.647857186,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
19,Spectrogram 1,1,82.36598252,82.7661296,0,1208.2,SG,H?,0.400147085,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
20,Spectrogram 1,1,88.06331483,88.44440729,0,1057.2,SG,T,0.381092463,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
21,Spectrogram 1,1,102.356182,102.661056,0,981.7,SG,H?,0.30487397,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
22,Spectrogram 1,1,108.0154051,108.625153,0,1283.7,SG,T,0.60974794,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
23,Spectrogram 1,1,117.5021768,118.0357063,0,1434.8,SG,T,0.533529448,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
24,Spectrogram 1,1,123.1423453,123.8473663,0,1283.7,SG,H,0.705021055,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
25,Spectrogram 1,1,126.7246144,126.9723245,0,906.2,SG,H,0.247710101,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
26,Spectrogram 1,1,130.2116105,130.7260853,0,1283.7,SG,H,0.514474824,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
27,Spectrogram 1,1,127.1247615,129.4684802,0,1283.7,SG,A?,2.343718644,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
28,Spectrogram 1,1,137.4456157,137.8648174,0,1208.2,SG,T,0.419201709,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
29,Spectrogram 1,1,141.0469395,141.5233051,0,981.7,SG,T,0.476365578,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
30,Spectrogram 1,1,142.7618556,143.5621498,0,1661.3,SG,T,0.800294171,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
31,Spectrogram 1,1,147.5826752,148.0399862,0,830.7,SG,H?,0.457310954,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
32,Spectrogram 1,1,149.86923,150.4789779,0,1283.7,SG,T,0.60974794,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
33,Spectrogram 1,1,152.4131834,153.2515868,0,1661.3,SG,T,0.838403417,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
34,Spectrogram 1,1,155.7667971,156.2812719,0,1283.7,SG,T,0.514474824,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
35,Spectrogram 1,1,161.940495,162.6645707,0,1057.2,SG,T,0.724075679,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
36,Spectrogram 1,1,166.5326592,167.2567348,0,1510.3,SG,T,0.724075678,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
37,Spectrogram 1,1,171.1007331,171.3865524,0,1359.2,SG,H,0.285819347,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
38,Spectrogram 1,1,176.2073721,176.6265738,0,1132.7,SG,H,0.419201709,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
39,Spectrogram 1,1,177.9222882,178.3795991,0,1359.2,SG,H,0.457310955,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
40,Spectrogram 1,1,184.3818054,185.3154819,0,1283.7,SG,T,0.933676533,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
41,Spectrogram 1,1,190.496743,190.8206716,0,906.2,SG,U,0.323928593,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
42,Spectrogram 1,1,197.1277519,198.9760503,0,1963.4,SG,T,1.848298442,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
43,Spectrogram 1,1,199.9097268,200.2717647,0,830.7,SG,H,0.36203784,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
44,Spectrogram 1,1,202.6535926,203.644433,0,1510.3,SG,T,0.990840402,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
45,Spectrogram 1,1,218.7757036,220.1285818,0,1132.7,SG,T,1.352878241,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
46,Spectrogram 1,1,210.3345056,210.868035,0,1359.2,SG,H,0.533529447,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
47,Spectrogram 1,1,212.7353881,213.1736444,0,755.1,SG,H,0.438256332,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
48,Spectrogram 1,1,226.4072414,227.2646994,0,1283.7,SG,T,0.85745804,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
49,Spectrogram 1,1,232.0855191,234.3339646,0,1661.3,SG,T,2.248445528,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
50,Spectrogram 1,1,237.954343,238.6784187,0,981.7,SG,T,0.724075678,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
51,Spectrogram 1,1,251.7708446,252.2853195,0,1434.8,SG,H,0.514474825,Palma,4/28/2018,2018-04-28T014000_0004e9e50005718b_2.0.wav
